Date	Confirmed	Deaths	Recovered
04-10-2020	3	0	0
04-10-2020	50	0	0
04-10-2020	79	3	0
04-10-2020	12	0	0
04-10-2020	337	3	0
04-10-2020	8	0	0
04-10-2020	4	0	0
04-10-2020	8443	242	0
04-10-2020	30	2	0
04-10-2020	154	10	0
04-10-2020	4	0	0
04-10-2020	52	3	0
04-10-2020	20	1	0
04-10-2020	71	3	0
04-10-2020	32	2	0
04-10-2020	34	1	0
04-10-2020	1138	17	0
04-10-2020	123	4	0
04-10-2020	3	0	0
04-10-2020	1350	39	0
04-10-2020	653	24	0
04-10-2020	34	2	0
04-10-2020	729	24	0
04-10-2020	1628	40	0
04-10-2020	797	13	0
04-10-2020	253	14	0
04-10-2020	104	1	0
04-10-2020	638	21	0
04-10-2020	243	2	0
04-10-2020	1442	47	0
04-10-2020	80	1	0
04-10-2020	24	3	0
04-10-2020	5	0	0
04-10-2020	115	2	0
04-10-2020	142	1	0
04-10-2020	103	0	0
04-10-2020	37	2	0
04-10-2020	1	0	0
04-10-2020	203	11	0
04-10-2020	1	0	0
04-10-2020	4	0	0
04-10-2020	298	10	0
04-10-2020	71	3	0
04-10-2020	15	0	0
04-11-2020	806	21	0
04-11-2020	2	0	0
04-11-2020	7	0	0
04-11-2020	14	0	0
04-11-2020	8	0	0
04-11-2020	3	0	0
04-11-2020	530	11	0
04-11-2020	2	0	0
04-11-2020	32	0	0
04-11-2020	191	5	0
04-11-2020	3	0	0
04-11-2020	50	0	0
04-11-2020	79	3	0
04-11-2020	12	0	0
04-11-2020	371	3	0
04-11-2020	9	0	0
04-11-2020	4	0	0
04-11-2020	8453	244	0
04-11-2020	32	2	0
04-11-2020	154	10	0
04-11-2020	4	0	0
04-11-2020	59	3	0
04-11-2020	21	1	0
04-11-2020	79	3	0
04-11-2020	32	2	0
04-11-2020	34	1	0
04-11-2020	1221	18	0
04-11-2020	123	4	0
04-11-2020	4	0	0
04-11-2020	1431	41	0
04-11-2020	653	24	0
04-11-2020	35	2	0
04-11-2020	810	25	0
04-11-2020	1693	44	0
04-11-2020	857	13	0
04-11-2020	257	14	0
04-11-2020	110	1	0
04-11-2020	652	21	0
04-11-2020	260	2	0
04-11-2020	1484	50	0
04-11-2020	80	1	0
04-11-2020	24	3	0
04-11-2020	5	0	0
04-11-2020	121	2	0
04-11-2020	145	2	0
04-11-2020	116	1	0
04-11-2020	37	3	0
04-11-2020	1	0	0
04-11-2020	203	11	0
04-11-2020	1	0	0
04-11-2020	4	0	0
04-11-2020	298	10	0
04-11-2020	75	3	0
04-11-2020	15	1	0
